Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_001058802.1,1.1.1.2,Escherichia coli,R462,Alcohol dehydrogenase (nadp+),R05231,MRL,C00006; C06103,C00005; C00080; C06102,Km_C00005: 0.071021505; Km_C00080: 3.693367481; Km_C06102: 0.601238847; Km_C00006: 0.212885574; Km_C06103: 0.695547163,Kcat_F: 3.5228650745; Kcat_R: 5.0400351905,C00116;C00071;C00577;C00006;C06102;C06103;C00084;C00469;C00005;C00226;C00069;C00080,C06102_KI: 0.601238847;C00084_KI: 3.321425915;C00071_KI: 2.4196380335555556;C00577_KI: 2.040300369;C00069_KI: 2.4196380335555556;C00005_KI: 0.071021505;C00080_KI: 3.693367481;C06103_KI: 0.695547163;C00116_KI: 5.371451378;C00469_KI: 5.76950407;C00006_KI: 0.212885574;C00226_KI: 2.4196380335555556,Keq: 0.0008143234289870622
WP_001109486.1,3.1.2.6,Escherichia coli,R466,Hydroxyacylglutathione hydrolase,R04090,MRL,C00001; C03899,C00051; C02929,Km_C00051: 0.190951452; Km_C02929: 0.80240839; Km_C00001: 1.413865328; Km_C03899: 0.80240839,Kcat_F: 3.918132231; Kcat_R: 45.16141593,C03451;C00001;C02929;C03899;C00051;C00256,C00051_KI: 0.190951452;C00001_KI: 1.413865328;C03899_KI: 0.6177698524999999;C02929_KI: 0.6177698524999999;C03451_KI: 0.163828984;C00256_KI: 0.702433646,Keq: 1
WP_001109486.1,3.1.2.6,Escherichia coli,R467,Hydroxyacylglutathione hydrolase,R01736,MRL,C00001; C03451,C00051; C00256,Km_C00051: 0.190951452; Km_C00256: 0.702433646; Km_C00001: 1.413865328; Km_C03451: 0.163828984,Kcat_F: 60.577380265500004; Kcat_R: 45.422178985,C03451;C00001;C02929;C03899;C00051;C00256,C00051_KI: 0.190951452;C00001_KI: 1.413865328;C03899_KI: 0.6177698524999999;C02929_KI: 0.6177698524999999;C03451_KI: 0.163828984;C00256_KI: 0.702433646,Keq: 904979.0061266806
WP_000301651.1,1.1.1.1,Escherichia coli,R517,Alcohol dehydrogenase,R07326,MRL,C00003; C00069,C00004; C00071; C00080,Km_C00004: 0.040233176; Km_C00071: 0.236646544; Km_C00080: 0.569533765; Km_C00003: 0.100172691; Km_C00069: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R518,Alcohol dehydrogenase,R00623,MRL,C00003; C00226,C00004; C00071; C00080,Km_C00004: 0.040233176; Km_C00071: 0.236646544; Km_C00080: 0.569533765; Km_C00003: 0.100172691; Km_C00226: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R519,Alcohol dehydrogenase,R00754,MRL,C00003; C00469,C00004; C00080; C00084,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C00084: 1.347845793; Km_C00003: 0.100172691; Km_C00469: 1.817483544,Kcat_F: 21.99615414; Kcat_R: 20.595970775,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0006821622874464104
WP_000301651.1,1.1.1.1,Escherichia coli,R520,Alcohol dehydrogenase,R02124,MRL,C00003; C00473,C00004; C00080; C00376,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C00376: 0.013742472; Km_C00003: 0.100172691; Km_C00473: 0.012423662,Kcat_F: 10.16415803; Kcat_R: 15.699301738,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.04179224266703283
WP_000301651.1,1.1.1.1,Escherichia coli,R521,Alcohol dehydrogenase,R04805,MRL,C00003; C05444,C00004; C00080; C05445,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C05445: 0.028241014; Km_C00003: 0.100172691; Km_C05444: 0.030596022,Kcat_F: 17.77958661; Kcat_R: 24.698335655,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153109936978103
WP_000301651.1,1.1.1.1,Escherichia coli,R522,Alcohol dehydrogenase,R04880,MRL,C00003; C05576,C00004; C00080; C05577,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C05577: 0.031521235; Km_C00003: 0.100172691; Km_C05576: 0.040941942,Kcat_F: 10.228493627999999; Kcat_R: 17.2601255735,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.000815997508359382
WP_000301651.1,1.1.1.1,Escherichia coli,R523,Alcohol dehydrogenase,R05233,MRL,C00003; C06611,C00004; C00080; C06613,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06613: 0.273868203; Km_C00003: 0.100172691; Km_C06611: 0.501385033,Kcat_F: 13.301075248499998; Kcat_R: 18.209552344,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153109936978668
WP_000301651.1,1.1.1.1,Escherichia coli,R524,Alcohol dehydrogenase,R05234,MRL,C00003; C06612,C00004; C00080; C16348,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16348: 0.30283116625; Km_C00003: 0.100172691; Km_C06612: 0.501385033,Kcat_F: 13.301075248499998; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153109936978668
WP_000301651.1,1.1.1.1,Escherichia coli,R525,Alcohol dehydrogenase,R06917,MRL,C00003; C14089,C00004; C00080; C14090,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C14090: 0.236646544; Km_C00003: 0.100172691; Km_C14089: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153109936978827
WP_000301651.1,1.1.1.1,Escherichia coli,R526,Alcohol dehydrogenase,R06927,MRL,C00003; C02909,C00004; C00080; C14099,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C14099: 0.182975103; Km_C00003: 0.100172691; Km_C02909: 0.02196078,Kcat_F: 14.0552314595; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153109936978827
WP_000301651.1,1.1.1.1,Escherichia coli,R527,Alcohol dehydrogenase,R08281,MRL,C00004; C00080; C07645,C00003; C16551,Km_C00003: 0.100172691; Km_C16551: 0.18916721075; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C07645: 0.046729211,Kcat_F: 15.2811091625; Kcat_R: 19.69812441,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R528,Alcohol dehydrogenase,R08306,MRL,C00003; C16586,C00004; C00080; C16587,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16587: 0.236646544; Km_C00003: 0.100172691; Km_C16586: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0008153423078416073
WP_000301651.1,1.1.1.1,Escherichia coli,R529,Alcohol dehydrogenase,R08557,MRL,C00003; C00114,C00004; C00080; C00576,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C00576: 0.884440184; Km_C00003: 0.100172691; Km_C00114: 0.409143209,Kcat_F: 23.584962525; Kcat_R: 46.574627105,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0027426887467624744
WP_000301651.1,1.1.1.1,Escherichia coli,R530,Alcohol dehydrogenase,R08558,MRL,C00006; C00114,C00005; C00080; C00576,Km_C00005: 0.027593218; Km_C00080: 0.569533765; Km_C00576: 0.884440184; Km_C00006: 0.054585926; Km_C00114: 0.409143209,Kcat_F: 23.832741575; Kcat_R: 46.60898402,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 0.0027403162981901063
