Label,EC,Type,StartingConc,Conc,Mechanisms,Parameters,Species,Relative
Aminomethyltransferase,2.1.2.10,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
Acetate kinase,2.7.2.1,Endogenous Enzyme,0.002739521,,,,Escherichia coli,rel0
Acetyl-coa carboxylase,6.4.1.2,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Purine-nucleoside phosphorylase,2.4.2.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
"6,7-dimethyl-8-ribityllumazine synthase",2.5.1.78,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Adp-glyceromanno-heptose 6-epimerase,5.1.3.20,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
Glucose-6-phosphate dehydrogenase (nadp+),1.1.1.49,Endogenous Enzyme,0.002922156,,,,Escherichia coli,rel0
"6,7-dihydropteridine reductase",1.5.1.34,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
D-sedoheptulose 7-phosphate isomerase,5.3.1.28,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Inorganic diphosphatase,3.6.1.1,Endogenous Enzyme,0.00310479,,,,Escherichia coli,rel0
[acyl-carrier-protein] s-malonyltransferase,2.3.1.39,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
L-threonine 3-dehydrogenase,1.1.1.103,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Galactitol-1-phosphate 5-dehydrogenase,1.1.1.251,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Uridine phosphorylase,2.4.2.3,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
3-hydroxyacyl-[acyl-carrier-protein] dehydratase,4.2.1.59,Endogenous Enzyme,0.002191617,,,,Escherichia coli,rel0
Pepb aminopeptidase,3.4.11.23,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
S-ribosylhomocysteine lyase,4.4.1.21,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Beta-ketoacyl-[acyl-carrier-protein] synthase iii,2.3.1.180,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Nad+ synthase,6.3.1.5,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
D-alanine-d-alanine ligase,6.3.2.4,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Aspartate-semialdehyde dehydrogenase,1.2.1.11,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Shikimate kinase,2.7.1.71,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Phosphoglucosamine mutase,5.4.2.10,Endogenous Enzyme,0.002191617,,,,Escherichia coli,rel0
(e)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin),1.17.7.1,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Phosphoribosylaminoimidazolecarboxamide formyltransferase,2.1.2.3,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Arginine decarboxylase,4.1.1.19,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
2-dehydro-3-deoxy-phosphogluconate aldolase,4.1.2.14,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Ribose-5-phosphate isomerase,5.3.1.6,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Udp-4-amino-4-deoxy-l-arabinose aminotransferase,2.6.1.87,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
L-fucose isomerase,5.3.1.25,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
6-phosphofructokinase,2.7.1.11,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Adenylosuccinate lyase,4.3.2.2,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Formyltetrahydrofolate deformylase,3.5.1.10,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Porphobilinogen synthase,4.2.1.24,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Inositol-phosphate phosphatase,3.1.3.25,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Isocitrate lyase,4.1.3.1,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Succinate dehydrogenase,1.3.5.1,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Phosphopentomutase,5.4.2.7,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
"Dtdp-glucose 4,6-dehydratase",4.2.1.46,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
3-oxoacyl-[acyl-carrier-protein] reductase,1.1.1.100,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Acetylornithine deacetylase,3.5.1.16,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Udp-glucuronic acid dehydrogenase (udp-4-keto-hexauronic acid,1.1.1.305,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Methylthioadenosine nucleosidase,3.2.2.16,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Acetolactate synthase,2.2.1.6,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
3-deoxy-7-phosphoheptulonate synthase,2.5.1.54,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Glutathione synthase,6.3.2.3,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
3-hydroxypropionate dehydrogenase (nadp+),1.1.1.298,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Uracil phosphoribosyltransferase,2.4.2.9,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Pantoate-beta-alanine ligase (amp-forming),6.3.2.1,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Glycogen phosphorylase,2.4.1.1,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Hypoxanthine phosphoribosyltransferase,2.4.2.8,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
Beta-galactosidase,3.2.1.23,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
2-hydroxy-3-oxopropionate reductase,1.1.1.60,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Malate dehydrogenase (oxaloacetate-decarboxylating),1.1.1.38,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Udp-n-acetylglucosamine 1-carboxyvinyltransferase,2.5.1.7,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Threonine ammonia-lyase,4.3.1.19,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Glutamate-cysteine ligase,6.3.2.2,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Acetylornithine transaminase,2.6.1.11,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Glutathione-disulfide reductase,1.8.1.7,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase,2.1.1.14,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Orotidine-5'-phosphate decarboxylase,4.1.1.23,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
1-(5-phosphoribosyl)-5-[(5,5.3.1.16,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
N-acetylneuraminate lyase,4.1.3.3,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Phosphoribosylformylglycinamidine synthase,6.3.5.3,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Assimilatory sulfite reductase (nadph),1.8.1.2,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Phosphoribosylaminoimidazolesuccinocarboxamide synthase,6.3.2.6,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Beta-glucosidase,3.2.1.21,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Histidinol-phosphatase,3.1.3.15,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Glucose-6-phosphate isomerase,5.3.1.9,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Leucyl aminopeptidase,3.4.11.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Fructose-bisphosphatase,3.1.3.11,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Ribulose-phosphate 3-epimerase,5.1.3.1,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Adenine phosphoribosyltransferase,2.4.2.7,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Betaine-aldehyde dehydrogenase,1.2.1.8,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Tagatose-bisphosphate aldolase,4.1.2.40,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"1,4-dihydroxy-2-naphthoyl-coa synthase",4.1.3.36,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Ribonucleoside-diphosphate reductase,1.17.4.1,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Gmp reductase,1.7.1.7,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Glutamate-5-semialdehyde dehydrogenase,1.2.1.41,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
Xanthine phosphoribosyltransferase,2.4.2.22,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Riboflavin synthase,2.5.1.9,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Alcohol dehydrogenase (nadp+),1.1.1.2,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Phosphoglycerate dehydrogenase,1.1.1.95,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Acetylglutamate kinase,2.7.2.8,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Hydroxyacylglutathione hydrolase,3.1.2.6,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Phosphoribosylamine-glycine ligase,6.3.4.13,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Thymidylate synthase,2.1.1.45,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Mannose-6-phosphate isomerase,5.3.1.8,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Atp phosphoribosyltransferase,2.4.2.17,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Asparagine synthase (glutamine-hydrolysing),6.3.5.4,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Rna helicase,3.6.4.13,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Ump kinase,2.7.4.22,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Spermidine synthase,2.5.1.16,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
"Dtdp-4-amino-4,6-dideoxy-d-glucose transaminase",2.6.1.33,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dutp diphosphatase,3.6.1.23,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
"Udp-n-acetylmuramoyl-l-alanyl-d-glutamate-2,6-diaminopimelate ligase",6.3.2.13,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Thiosulfate sulfurtransferase,2.8.1.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Alanine racemase,5.1.1.1,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Hydroxymethylbilane synthase,2.5.1.61,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glutathione transferase,2.5.1.18,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Alcohol dehydrogenase,1.1.1.1,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Pyridoxine 5'-phosphate synthase,2.6.99.2,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Threonine synthase,4.2.3.1,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Orotate phosphoribosyltransferase,2.4.2.10,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glucose-1-phosphate thymidylyltransferase,2.7.7.24,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Histidinol dehydrogenase,1.1.1.23,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Udp-n-acetylmuramoyl-l-alanine-d-glutamate ligase,6.3.2.9,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Dihydrofolate synthase,6.3.2.12,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Pyrroline-5-carboxylate reductase,1.5.1.2,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"Dtdp-4-dehydrorhamnose 3,5-epimerase",5.1.3.13,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Deoxyribose-phosphate aldolase,4.1.2.4,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
L-methionine (r)-s-oxide reductase,1.8.4.14,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
N-acetyl-gamma-glutamyl-phosphate reductase,1.2.1.38,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Udp-n-acetylmuramoyl-tripeptide-d-alanyl-d-alanine ligase,6.3.2.10,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Aromatic-amino-acid transaminase,2.6.1.57,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
N-acetylmuramic acid 6-phosphate etherase,4.2.1.126,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dtmp kinase,2.7.4.9,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Uridine nucleosidase,3.2.2.3,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"3,4-dihydroxy-2-butanone-4-phosphate synthase",4.1.99.12,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
S-(hydroxymethyl)glutathione dehydrogenase,1.1.1.284,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Aspartate 1-decarboxylase,4.1.1.11,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
D-lactate dehydrogenase,1.1.1.28,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Agmatinase,3.5.3.11,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Dctp deaminase,3.5.4.13,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Utp-glucose-1-phosphate uridylyltransferase,2.7.7.9,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Sulfate adenylyltransferase,2.7.7.4,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
"3'(2'),5'-bisphosphate nucleotidase",3.1.3.7,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Udp-n-acetylmuramate-l-alanine ligase,6.3.2.8,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glucose-1-phosphatase,3.1.3.10,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Chorismate synthase,4.2.3.5,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dihydroorotase,3.5.2.3,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Pyridoxal kinase,2.7.1.35,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
3-deoxy-manno-octulosonate-8-phosphatase,3.1.3.45,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Methylglyoxal synthase,4.2.3.3,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Gluconokinase,2.7.1.12,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
3-phosphoshikimate 1-carboxyvinyltransferase,2.5.1.19,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Phosphoadenylyl-sulfate reductase (thioredoxin),1.8.4.8,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
3-methyl-2-oxobutanoate hydroxymethyltransferase,2.1.2.11,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glutamate 5-kinase,2.7.2.11,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Nicotinate-nucleotide diphosphorylase (carboxylating),2.4.2.19,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dtdp-4-dehydrorhamnose reductase,1.1.1.133,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
"2',3'-cyclic-nucleotide 2'-phosphodiesterase",3.1.4.16,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Amp nucleosidase,3.2.2.4,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Isocitrate dehydrogenase (nadp+),1.1.1.42,Endogenous Enzyme,0.010227545,,,,Escherichia coli,rel0
Malate dehydrogenase,1.1.1.37,Heterologous Enzyme,0.0061,,,,Escherichia coli,rel1
L-serine ammonia-lyase,4.3.1.17,Heterologous Enzyme,0.0366,,,,Dictyostelium discoideum,rel2
Pyruvate carboxylase,6.4.1.1,Heterologous Enzyme,0.0488,,,,Rhizobium etli,rel3
Formate dehydrogenase,1.17.1.9,Heterologous Enzyme,0.0122,,,,Starkeya novella,rel4
Carbamoyl-phosphate synthase (glutamine-hydrolysing),6.3.5.5,Endogenous Enzyme,0.003652695,,,,Escherichia coli,rel0
Aspartate ammonia-lyase,4.3.1.1,Endogenous Enzyme,0.00657485,,,,Escherichia coli,rel0
Cysteine desulfurase,2.8.1.7,Endogenous Enzyme,0.008035928,,,,Escherichia coli,rel0
Adenylosuccinate synthase,6.3.4.4,Endogenous Enzyme,0.007305389,,,,Escherichia coli,rel0
Glycerol kinase,2.7.1.30,Endogenous Enzyme,0.007670659,,,,Escherichia coli,rel0
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate n-succinyltransferase",2.3.1.117,Endogenous Enzyme,0.005479042,,,,Escherichia coli,rel0
Adenylate kinase,2.7.4.3,Endogenous Enzyme,0.00694012,,,,Escherichia coli,rel0
Ctp synthase (glutamine hydrolysing),6.3.4.2,Endogenous Enzyme,0.005113772,,,,Escherichia coli,rel0
Glutamine-fructose-6-phosphate transaminase (isomerizing),2.6.1.16,Endogenous Enzyme,0.005661677,,,,Escherichia coli,rel0
Glutamate-trna ligase,6.1.1.17,Endogenous Enzyme,0.005296407,,,,Escherichia coli,rel0
Cytosol nonspecific dipeptidase,3.4.13.18,Endogenous Enzyme,0.005479042,,,,Escherichia coli,rel0
Alpha-galactosidase,3.2.1.22,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
Imp dehydrogenase,1.1.1.205,Endogenous Enzyme,0.004017964,,,,Escherichia coli,rel0
Methionine-trna ligase,6.1.1.10,Endogenous Enzyme,0.003652695,,,,Escherichia coli,rel0
Nad(p)+ transhydrogenase (si-specific),1.6.1.1,Endogenous Enzyme,0.002922156,,,,Escherichia coli,rel0
Gmp synthase (glutamine-hydrolysing),6.3.5.2,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
"Alpha,alpha-phosphotrehalase",3.2.1.93,Endogenous Enzyme,0.002374251,,,,Escherichia coli,rel0
Nucleoside-diphosphate kinase,2.7.4.6,Endogenous Enzyme,0.003652695,,,,Escherichia coli,rel0
Argininosuccinate lyase,4.3.2.1,Endogenous Enzyme,0.002374251,,,,Escherichia coli,rel0
Membrane alanyl aminopeptidase,3.4.11.2,Endogenous Enzyme,0.00347006,,,,Escherichia coli,rel0
3-deoxy-8-phosphooctulonate synthase,2.5.1.55,Endogenous Enzyme,0.003287425,,,,Escherichia coli,rel0
Argininosuccinate synthase,6.3.4.5,Endogenous Enzyme,0.003835329,,,,Escherichia coli,rel0
Glutamine-trna ligase,6.1.1.18,Endogenous Enzyme,0.002374251,,,,Escherichia coli,rel0
"Glutamate-1-semialdehyde 2,1-aminomutase",5.4.3.8,Endogenous Enzyme,0.002739521,,,,Escherichia coli,rel0
Purine-nucleoside phosphorylase,2.4.2.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
"6,7-dimethyl-8-ribityllumazine synthase",2.5.1.78,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Adp-glyceromanno-heptose 6-epimerase,5.1.3.20,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
"6,7-dihydropteridine reductase",1.5.1.34,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
D-sedoheptulose 7-phosphate isomerase,5.3.1.28,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Inorganic diphosphatase,3.6.1.1,Endogenous Enzyme,0.00310479,,,,Escherichia coli,rel0
Galactitol-1-phosphate 5-dehydrogenase,1.1.1.251,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Uridine phosphorylase,2.4.2.3,Endogenous Enzyme,0.001826347,,,,Escherichia coli,rel0
Pepb aminopeptidase,3.4.11.23,Endogenous Enzyme,0.002008982,,,,Escherichia coli,rel0
Nad+ synthase,6.3.1.5,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
D-alanine-d-alanine ligase,6.3.2.4,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Phosphoglucosamine mutase,5.4.2.10,Endogenous Enzyme,0.002191617,,,,Escherichia coli,rel0
(e)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin),1.17.7.1,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Arginine decarboxylase,4.1.1.19,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Udp-4-amino-4-deoxy-l-arabinose aminotransferase,2.6.1.87,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
L-fucose isomerase,5.3.1.25,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
Adenylosuccinate lyase,4.3.2.2,Endogenous Enzyme,0.001643713,,,,Escherichia coli,rel0
Porphobilinogen synthase,4.2.1.24,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Inositol-phosphate phosphatase,3.1.3.25,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
"Dtdp-glucose 4,6-dehydratase",4.2.1.46,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Acetylornithine deacetylase,3.5.1.16,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Udp-glucuronic acid dehydrogenase (udp-4-keto-hexauronic acid,1.1.1.305,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Uracil phosphoribosyltransferase,2.4.2.9,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Glycogen phosphorylase,2.4.1.1,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Hypoxanthine phosphoribosyltransferase,2.4.2.8,Endogenous Enzyme,0.001461078,,,,Escherichia coli,rel0
Beta-galactosidase,3.2.1.23,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Udp-n-acetylglucosamine 1-carboxyvinyltransferase,2.5.1.7,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Acetylornithine transaminase,2.6.1.11,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Glutathione-disulfide reductase,1.8.1.7,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Orotidine-5'-phosphate decarboxylase,4.1.1.23,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
1-(5-phosphoribosyl)-5-[(5,5.3.1.16,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
N-acetylneuraminate lyase,4.1.3.3,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Phosphoribosylformylglycinamidine synthase,6.3.5.3,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Assimilatory sulfite reductase (nadph),1.8.1.2,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Phosphoribosylaminoimidazolesuccinocarboxamide synthase,6.3.2.6,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Beta-glucosidase,3.2.1.21,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Histidinol-phosphatase,3.1.3.15,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Leucyl aminopeptidase,3.4.11.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Adenine phosphoribosyltransferase,2.4.2.7,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Tagatose-bisphosphate aldolase,4.1.2.40,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"1,4-dihydroxy-2-naphthoyl-coa synthase",4.1.3.36,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Ribonucleoside-diphosphate reductase,1.17.4.1,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Gmp reductase,1.7.1.7,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Glutamate-5-semialdehyde dehydrogenase,1.2.1.41,Endogenous Enzyme,0.002556886,,,,Escherichia coli,rel0
Xanthine phosphoribosyltransferase,2.4.2.22,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Riboflavin synthase,2.5.1.9,Endogenous Enzyme,0.001278443,,,,Escherichia coli,rel0
Acetylglutamate kinase,2.7.2.8,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Phosphoribosylamine-glycine ligase,6.3.4.13,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Mannose-6-phosphate isomerase,5.3.1.8,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Atp phosphoribosyltransferase,2.4.2.17,Endogenous Enzyme,0.001095808,,,,Escherichia coli,rel0
Asparagine synthase (glutamine-hydrolysing),6.3.5.4,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Rna helicase,3.6.4.13,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Ump kinase,2.7.4.22,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
"Dtdp-4-amino-4,6-dideoxy-d-glucose transaminase",2.6.1.33,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dutp diphosphatase,3.6.1.23,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
"Udp-n-acetylmuramoyl-l-alanyl-d-glutamate-2,6-diaminopimelate ligase",6.3.2.13,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Thiosulfate sulfurtransferase,2.8.1.1,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Alanine racemase,5.1.1.1,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Hydroxymethylbilane synthase,2.5.1.61,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glutathione transferase,2.5.1.18,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Pyridoxine 5'-phosphate synthase,2.6.99.2,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Orotate phosphoribosyltransferase,2.4.2.10,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Glucose-1-phosphate thymidylyltransferase,2.7.7.24,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Histidinol dehydrogenase,1.1.1.23,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Udp-n-acetylmuramoyl-l-alanine-d-glutamate ligase,6.3.2.9,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Dihydrofolate synthase,6.3.2.12,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Pyrroline-5-carboxylate reductase,1.5.1.2,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"Dtdp-4-dehydrorhamnose 3,5-epimerase",5.1.3.13,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
N-acetyl-gamma-glutamyl-phosphate reductase,1.2.1.38,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Udp-n-acetylmuramoyl-tripeptide-d-alanyl-d-alanine ligase,6.3.2.10,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
